support,itemsets
0.4482758620689655,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile'})"
0.44396551724137934,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.44396551724137934,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban'})"
0.44396551724137934,"frozenset({'education_spending', 'el_salvador_aid'})"
0.4396551724137931,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'el_salvador_aid'})"
0.4396551724137931,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'export_administration_act_south_africa'})"
0.4396551724137931,"frozenset({'crime', 'education_spending', 'el_salvador_aid'})"
0.4353448275862069,"frozenset({'religious_groups_in_schools', 'education_spending'})"
0.4267241379310345,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.4267241379310345,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.4267241379310345,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'el_salvador_aid'})"
0.4267241379310345,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze'})"
0.4224137931034483,"frozenset({'crime', 'religious_groups_in_schools', 'superfund_right_to_sue', 'el_salvador_aid'})"
0.41810344827586204,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze'})"
0.41810344827586204,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze', 'el_salvador_aid'})"
0.41810344827586204,"frozenset({'crime', 'religious_groups_in_schools', 'education_spending'})"
0.41810344827586204,"frozenset({'mx_missile', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.41810344827586204,"frozenset({'religious_groups_in_schools', 'education_spending', 'el_salvador_aid'})"
0.41810344827586204,"frozenset({'mx_missile', 'anti_satellite_test_ban'})"
0.41810344827586204,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution'})"
0.41810344827586204,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.41379310344827586,frozenset({'handicapped_infants'})
0.41379310344827586,"frozenset({'superfund_right_to_sue', 'education_spending'})"
0.41379310344827586,"frozenset({'physician_fee_freeze', 'education_spending'})"
0.41379310344827586,"frozenset({'crime', 'religious_groups_in_schools', 'education_spending', 'el_salvador_aid'})"
0.41379310344827586,"frozenset({'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.40948275862068967,"frozenset({'physician_fee_freeze', 'superfund_right_to_sue'})"
0.40948275862068967,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.40948275862068967,"frozenset({'crime', 'physician_fee_freeze', 'education_spending'})"
0.4051724137931034,"frozenset({'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.40086206896551724,"frozenset({'crime', 'physician_fee_freeze', 'superfund_right_to_sue'})"
0.40086206896551724,"frozenset({'crime', 'superfund_right_to_sue', 'education_spending'})"
0.39655172413793105,"frozenset({'superfund_right_to_sue', 'education_spending', 'el_salvador_aid'})"
0.39655172413793105,"frozenset({'superfund_right_to_sue', 'crime', 'physician_fee_freeze', 'el_salvador_aid'})"
0.3922413793103448,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.3922413793103448,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.3922413793103448,"frozenset({'crime', 'superfund_right_to_sue', 'education_spending', 'el_salvador_aid'})"
0.3922413793103448,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban'})"
0.3922413793103448,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution'})"
0.3879310344827586,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending'})"
0.3879310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.3879310344827586,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'education_spending'})"
0.3879310344827586,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.3879310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.38362068965517243,"frozenset({'handicapped_infants', 'export_administration_act_south_africa'})"
0.38362068965517243,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending'})"
0.38362068965517243,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.3793103448275862,"frozenset({'superfund_right_to_sue', 'religious_groups_in_schools', 'physician_fee_freeze', 'el_salvador_aid'})"
0.3793103448275862,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'superfund_right_to_sue'})"
0.375,"frozenset({'export_administration_act_south_africa', 'el_salvador_aid'})"
0.375,"frozenset({'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.375,"frozenset({'crime', 'religious_groups_in_schools', 'superfund_right_to_sue', 'education_spending'})"
0.375,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'education_spending', 'el_salvador_aid'})"
0.3706896551724138,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze', 'superfund_right_to_sue'})"
0.3706896551724138,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.3706896551724138,"frozenset({'physician_fee_freeze', 'el_salvador_aid', 'education_spending', 'superfund_right_to_sue'})"
0.3706896551724138,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.3706896551724138,"frozenset({'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.3706896551724138,frozenset({'duty_free_exports'})
0.3706896551724138,"frozenset({'crime', 'religious_groups_in_schools', 'export_administration_act_south_africa'})"
0.36637931034482757,"frozenset({'crime', 'immigration'})"
0.36637931034482757,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.36637931034482757,"frozenset({'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.36637931034482757,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.3620689655172414,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.3620689655172414,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.35344827586206895,"frozenset({'religious_groups_in_schools', 'immigration'})"
0.34913793103448276,"frozenset({'duty_free_exports', 'export_administration_act_south_africa'})"
0.34913793103448276,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.34913793103448276,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.34913793103448276,"frozenset({'crime', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.3448275862068966,frozenset({'synfuels_corporation_cutback'})
0.3448275862068966,"frozenset({'religious_groups_in_schools', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.3448275862068966,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.3448275862068966,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.3448275862068966,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.3448275862068966,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.3275862068965517,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing'})"
0.3232758620689655,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports'})"
0.3232758620689655,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.31896551724137934,"frozenset({'physician_fee_freeze', 'export_administration_act_south_africa'})"
0.31896551724137934,"frozenset({'crime', 'religious_groups_in_schools', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.3146551724137931,"frozenset({'adoption_of_the_budget_resolution', 'handicapped_infants'})"
0.3146551724137931,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.3146551724137931,"frozenset({'adoption_of_the_budget_resolution', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.3146551724137931,"frozenset({'adoption_of_the_budget_resolution', 'immigration'})"
0.3146551724137931,"frozenset({'crime', 'physician_fee_freeze', 'export_administration_act_south_africa'})"
0.3146551724137931,"frozenset({'crime', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.3103448275862069,"frozenset({'anti_satellite_test_ban', 'immigration'})"
0.3103448275862069,"frozenset({'adoption_of_the_budget_resolution', 'immigration', 'export_administration_act_south_africa'})"
0.3103448275862069,"frozenset({'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.3103448275862069,"frozenset({'anti_satellite_test_ban', 'handicapped_infants'})"
0.3103448275862069,"frozenset({'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.30603448275862066,"frozenset({'aid_to_nicaraguan_contras', 'handicapped_infants'})"
0.30603448275862066,"frozenset({'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.3017241379310345,"frozenset({'superfund_right_to_sue', 'immigration'})"
0.3017241379310345,"frozenset({'aid_to_nicaraguan_contras', 'immigration', 'export_administration_act_south_africa'})"
0.3017241379310345,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.3017241379310345,"frozenset({'aid_to_nicaraguan_contras', 'immigration'})"
0.3017241379310345,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports'})"
0.3017241379310345,"frozenset({'aid_to_nicaraguan_contras', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2974137931034483,"frozenset({'mx_missile', 'immigration'})"
0.2974137931034483,"frozenset({'physician_fee_freeze', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.2974137931034483,"frozenset({'mx_missile', 'duty_free_exports'})"
0.2974137931034483,"frozenset({'duty_free_exports', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.2974137931034483,"frozenset({'duty_free_exports', 'anti_satellite_test_ban'})"
0.2974137931034483,"frozenset({'mx_missile', 'immigration', 'export_administration_act_south_africa'})"
0.2974137931034483,"frozenset({'education_spending', 'export_administration_act_south_africa'})"
0.2974137931034483,"frozenset({'crime', 'religious_groups_in_schools', 'immigration'})"
0.2974137931034483,"frozenset({'superfund_right_to_sue', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.29310344827586204,"frozenset({'immigration', 'el_salvador_aid'})"
0.29310344827586204,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.29310344827586204,"frozenset({'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.29310344827586204,"frozenset({'crime', 'physician_fee_freeze', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.29310344827586204,"frozenset({'crime', 'water_project_cost_sharing'})"
0.28879310344827586,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports'})"
0.28879310344827586,"frozenset({'mx_missile', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.28879310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.28879310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'duty_free_exports'})"
0.28879310344827586,"frozenset({'crime', 'immigration', 'export_administration_act_south_africa'})"
0.28448275862068967,"frozenset({'crime', 'superfund_right_to_sue', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.28448275862068967,"frozenset({'crime', 'religious_groups_in_schools', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.28448275862068967,"frozenset({'water_project_cost_sharing', 'el_salvador_aid'})"
0.2801724137931034,"frozenset({'mx_missile', 'handicapped_infants'})"
0.2801724137931034,"frozenset({'crime', 'immigration', 'el_salvador_aid'})"
0.2801724137931034,"frozenset({'crime', 'education_spending', 'export_administration_act_south_africa'})"
0.2801724137931034,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.2801724137931034,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.2801724137931034,"frozenset({'education_spending', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.2801724137931034,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2801724137931034,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'handicapped_infants'})"
0.27586206896551724,"frozenset({'crime', 'education_spending', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.27586206896551724,"frozenset({'religious_groups_in_schools', 'immigration', 'export_administration_act_south_africa'})"
0.27586206896551724,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.27586206896551724,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.27586206896551724,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.27586206896551724,"frozenset({'religious_groups_in_schools', 'education_spending', 'export_administration_act_south_africa'})"
0.27586206896551724,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.27586206896551724,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.27586206896551724,"frozenset({'mx_missile', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.27155172413793105,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.27155172413793105,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.27155172413793105,"frozenset({'physician_fee_freeze', 'immigration'})"
0.27155172413793105,"frozenset({'religious_groups_in_schools', 'immigration', 'el_salvador_aid'})"
0.27155172413793105,"frozenset({'superfund_right_to_sue', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.27155172413793105,"frozenset({'crime', 'religious_groups_in_schools', 'water_project_cost_sharing'})"
0.2672413793103448,"frozenset({'superfund_right_to_sue', 'religious_groups_in_schools', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.2672413793103448,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'handicapped_infants'})"
0.2672413793103448,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'export_administration_act_south_africa'})"
0.2672413793103448,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.2672413793103448,"frozenset({'crime', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'crime', 'religious_groups_in_schools', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.2629310344827586,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'duty_free_exports', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'duty_free_exports'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'immigration', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'religious_groups_in_schools', 'crime', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'crime', 'physician_fee_freeze', 'immigration'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'immigration'})"
0.2629310344827586,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'immigration'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'anti_satellite_test_ban', 'immigration'})"
0.2629310344827586,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'immigration', 'export_administration_act_south_africa'})"
0.2629310344827586,"frozenset({'religious_groups_in_schools', 'education_spending', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.25862068965517243,"frozenset({'crime', 'religious_groups_in_schools', 'immigration', 'el_salvador_aid'})"
0.25862068965517243,"frozenset({'crime', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.25862068965517243,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.25862068965517243,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'duty_free_exports'})"
0.25862068965517243,"frozenset({'crime', 'religious_groups_in_schools', 'education_spending', 'export_administration_act_south_africa'})"
0.25862068965517243,"frozenset({'mx_missile', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.25862068965517243,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.25862068965517243,"frozenset({'mx_missile', 'duty_free_exports', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.25862068965517243,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'immigration'})"
0.2543103448275862,"frozenset({'mx_missile', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'crime', 'superfund_right_to_sue', 'immigration'})"
0.2543103448275862,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.2543103448275862,"frozenset({'physician_fee_freeze', 'immigration', 'el_salvador_aid'})"
0.2543103448275862,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'handicapped_infants'})"
0.2543103448275862,"frozenset({'mx_missile', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.2543103448275862,"frozenset({'crime', 'religious_groups_in_schools', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.2543103448275862,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'crime', 'water_project_cost_sharing', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.2543103448275862,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.2543103448275862,"frozenset({'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.2543103448275862,"frozenset({'superfund_right_to_sue', 'education_spending', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'immigration', 'export_administration_act_south_africa'})"
0.2543103448275862,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'immigration'})"
0.2543103448275862,"frozenset({'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa'})"
0.25,"frozenset({'mx_missile', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.25,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa'})"
0.25,"frozenset({'mx_missile', 'anti_satellite_test_ban', 'immigration'})"
0.25,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.25,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.25,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.25,"frozenset({'physician_fee_freeze', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.25,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.25,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.25,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.24568965517241378,"frozenset({'crime', 'physician_fee_freeze', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.24568965517241378,"frozenset({'physician_fee_freeze', 'el_salvador_aid', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.24568965517241378,"frozenset({'crime', 'physician_fee_freeze', 'immigration', 'el_salvador_aid'})"
0.24568965517241378,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration'})"
0.24568965517241378,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.24568965517241378,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.24568965517241378,"frozenset({'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.2413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'handicapped_infants'})"
0.2413793103448276,"frozenset({'physician_fee_freeze', 'water_project_cost_sharing'})"
0.2413793103448276,"frozenset({'crime', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.2413793103448276,"frozenset({'superfund_right_to_sue', 'education_spending', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.2413793103448276,"frozenset({'crime', 'superfund_right_to_sue', 'education_spending', 'export_administration_act_south_africa'})"
0.2413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.23706896551724138,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.23706896551724138,"frozenset({'education_spending', 'immigration'})"
0.23706896551724138,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.23706896551724138,"frozenset({'crime', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.23706896551724138,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa'})"
0.23275862068965517,"frozenset({'water_project_cost_sharing', 'adoption_of_the_budget_resolution'})"
0.23275862068965517,"frozenset({'mx_missile', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'adoption_of_the_budget_resolution'})"
0.23275862068965517,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'duty_free_exports', 'anti_satellite_test_ban'})"
0.23275862068965517,"frozenset({'crime', 'religious_groups_in_schools', 'superfund_right_to_sue', 'immigration'})"
0.23275862068965517,"frozenset({'physician_fee_freeze', 'water_project_cost_sharing', 'crime'})"
0.23275862068965517,"frozenset({'physician_fee_freeze', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.23275862068965517,"frozenset({'superfund_right_to_sue', 'immigration', 'el_salvador_aid'})"
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'education_spending', 'export_administration_act_south_africa'})"
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa'})"
0.23275862068965517,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'immigration', 'el_salvador_aid'})"
